[main] Total elements: 8388608, bytes per buffer: 33554432, total required: 128 MB
==63305== NVPROF is profiling process 63305, command: ./bin/profile_harness --num_batches=256 --vocab_size=32768 --kernel=radix_v1 --warmup_runs=0 --runs=1
[run] Launching kernel 'radix_v1' (run 0)
==63305== Profiling application: ./bin/profile_harness --num_batches=256 --vocab_size=32768 --kernel=radix_v1 --warmup_runs=0 --runs=1
==63305== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
247.98ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
247.99ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
247.99ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.00ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.00ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.01ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.01ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.02ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.02ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.03ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.04ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.04ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.05ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.06ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.06ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.07ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.07ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.08ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.08ms  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.09ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.10ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.10ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.11ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.12ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.12ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.13ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.13ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.14ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.14ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.15ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.15ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.16ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.17ms  1.2800us                    -               -         -         -         -      128B  95.367MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.18ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.18ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.19ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.19ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.20ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.21ms  1.2800us                    -               -         -         -         -      128B  95.367MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.22ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.23ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.24ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.24ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.25ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.25ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.26ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.26ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.27ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.27ms  1.1200us                    -               -         -         -         -      128B  108.99MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.28ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.29ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.29ms     384ns                    -               -         -         -         -      128B  317.89MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.30ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.31ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.31ms  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
248.32ms     416ns                    -               -         -         -         -      128B  293.44MB/s    Pageable      Device     Tesla T4 (0)         1         7  [CUDA memcpy HtoD]
248.32ms  1.0880us                    -               -         -         -         -      128B  112.20MB/s      Device    Pageable     Tesla T4 (0)         1         7  [CUDA memcpy DtoH]
